dirkey,word,cat,rep_type,start,end,projection_movement
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_2,[unused_2],adjective,emb,0.4654445946216583,0.4597015678882599,0.002612754702568054
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_1],noun,pca,0.2842407586381358,0.13757777065780624,0.30381597761064955
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_2],verb,pca,0.2799845428111788,0.14510897320069985,0.3431960008109858
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_1],noun,emb,0.527340829372406,0.9194449782371521,0.30125439167022705
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_2],verb,emb,0.5421765446662903,0.9011614322662354,0.3522619605064392
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_1,[unused_1],adjective,pca,0.32055477223444506,0.0986650996339208,0.24657748449792977
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_1,[unused_2],adverb,pca,0.0684224052613424,0.1494844501970074,-0.1228995372172448
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_1,[unused_1],adjective,emb,0.4654445946216583,0.688746452331543,0.22587524354457855
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_1,[unused_2],adverb,emb,0.3896147906780243,0.6798710227012634,-0.12600526213645935
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.01_seed_5,[unused_1],adverb,pca,0.16331279221983894,0.18723799011285028,-0.013579035655526817
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.01_seed_5,[unused_2],verb,pca,0.3685859433185704,0.10042260557833085,0.408692242691871
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.01_seed_5,[unused_1],adverb,emb,0.3896147906780243,1.0041022300720215,0.021881133317947388
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.01_seed_5,[unused_2],verb,emb,0.5421765446662903,0.8433017730712891,0.39170652627944946
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.01_seed_2,[unused_1],noun,pca,0.4191756838391303,0.21272510405479672,0.24211121252292445
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.01_seed_2,[unused_2],adverb,pca,0.09590774641180631,0.10278127033072944,-0.04929605736651893
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.01_seed_2,[unused_1],noun,emb,0.527340829372406,0.7600058913230896,0.23816269636154175
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.01_seed_2,[unused_2],adverb,emb,0.3896147906780243,0.8236720561981201,-0.03667381405830383
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.01_seed_5,[unused_1],noun,pca,0.4191756838391303,0.213988138819022,0.2203273012865798
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.01_seed_5,[unused_2],adverb,pca,0.09590774641180631,0.11195516541158576,-0.03355769002796685
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.01_seed_5,[unused_1],noun,emb,0.527340829372406,0.6624259352684021,0.21602356433868408
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.01_seed_5,[unused_2],adverb,emb,0.3896147906780243,0.7688755989074707,-0.023834824562072754
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.01_seed_2,[unused_1],adjective,pca,0.26200301811017584,0.0734492184735784,0.28104446103273706
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.01_seed_2,[unused_2],verb,pca,0.37810736563213054,0.03962820638464076,0.33125043324984227
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.01_seed_2,[unused_1],adjective,emb,0.4654445946216583,0.9202133417129517,0.2641659379005432
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.01_seed_2,[unused_2],verb,emb,0.5421765446662903,0.7861170172691345,0.3252085745334625
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_1],adjective,pca,0.26200301811017584,0.08507626714495933,0.2927739119036754
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_2],verb,pca,0.37810736563213054,0.0430844211273326,0.33366813373166726
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_1],adjective,emb,0.4654445946216583,0.8545660972595215,0.27822601795196533
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_2],verb,emb,0.5421765446662903,0.7674188613891602,0.32429131865501404
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.01_seed_1,[unused_1],noun,pca,0.4191756838391303,0.2192848354438576,0.218047954806567
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.01_seed_1,[unused_2],adverb,pca,0.09590774641180631,0.11502592455603704,-0.01337150096047282
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.01_seed_1,[unused_1],noun,emb,0.527340829372406,0.5856773257255554,0.21139955520629883
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.01_seed_1,[unused_2],adverb,emb,0.3896147906780243,0.6571553945541382,-0.005361199378967285
